decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus
-27.58304,152.9211,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,c46387b0-c62c-460a-8552-8cabb0953fa0,Australian Museum provider for OZCAM,PRESENT
-27.58304,152.9211,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,d70fc359-bc10-4d4b-b6b0-316d56e0d572,Australian Museum provider for OZCAM,PRESENT
-27.58304,152.9211,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,d2377567-bbbd-4282-99ea-c69f6506ad33,Australian Museum provider for OZCAM,PRESENT
-27.58304,152.9211,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,43f2452d-c3ee-4c4c-8f83-df0475901d06,Australian Museum provider for OZCAM,PRESENT
-27.58304,152.9211,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,d4dc178d-e91a-495c-b310-f1f2b89595c6,Australian Museum provider for OZCAM,PRESENT
-27.58304,152.9211,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,1ac8f578-6e05-4e2b-ad89-bc361b225fdf,Australian Museum provider for OZCAM,PRESENT
-27.573595,152.989472,2023-07-15T23:52:41Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,68e85ac4-1688-4bb7-9922-73faa643b966,iNaturalist Australia,PRESENT
-27.573522,152.993776,2022-08-28T06:25:41Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,42f8c918-0be4-4746-983c-70d285100940,iNaturalist Australia,PRESENT
-27.571947,153.006819,2023-07-07T02:15:28Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,79cc3780-19da-4a2f-889e-bb7dd155270b,iNaturalist Australia,PRESENT
-27.56862,153.012589,2022-05-19T02:05:40Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,57316deb-4d3f-4473-94f4-ea36815952c1,iNaturalist Australia,PRESENT
-27.567392,152.991914,2020-01-01T06:09:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,8f1bfcc5-0914-4f6e-939a-6754d6b165c1,iNaturalist Australia,PRESENT
-27.567075,152.991792,2019-12-23T03:26:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,390cf6ac-948e-4d14-8ac3-9d3e22ea9e73,iNaturalist Australia,PRESENT
-27.56705,152.991744,2019-12-23T03:26:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,a5f5aa57-f935-49c3-8fac-953d2db49514,iNaturalist Australia,PRESENT
-27.56705,152.991731,2019-12-23T03:26:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2a934a0f-0187-4cd8-9b9f-8f15974d477b,iNaturalist Australia,PRESENT
-27.567044,152.991744,2019-12-23T03:26:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2da56957-6872-4fea-af44-a4b7aeb34aaf,iNaturalist Australia,PRESENT
-27.566697,152.991547,2020-01-01T06:11:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,a9764b78-8b97-431f-b6b1-4e6da9fdad01,iNaturalist Australia,PRESENT
-27.566203,152.991194,2019-12-23T01:35:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,85d565b9-298c-4be1-80ab-cb8191c5cb23,iNaturalist Australia,PRESENT
-27.5662,152.991194,2019-12-23T01:36:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,16311247-ee3b-4ed4-9a6e-02e0402c626f,iNaturalist Australia,PRESENT
-27.566069,152.991181,2019-12-23T03:30:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,719a6b25-c030-4bfa-ad5f-301596b4f087,iNaturalist Australia,PRESENT
-27.565242,152.990875,2019-12-23T01:33:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2e986e54-e1e6-4056-92fd-06d068942671,iNaturalist Australia,PRESENT
-27.561101,152.98578,2020-01-01T04:50:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,c01371aa-e42e-44c0-98ec-84e4d21a8858,iNaturalist Australia,PRESENT
-27.551883,153.004806,2020-08-18T07:30:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,e4bbcd1f-d093-403b-afac-ee592bbe3efc,iNaturalist Australia,PRESENT
-27.551828,153.004714,2020-06-10T07:03:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,0756a01c-3b10-43c4-8193-8eb99cca7186,iNaturalist Australia,PRESENT
